week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,receiving_tds,receiving_rec,receiving_yds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,kicking_fgm_yds,kicking_xpmade,fumbles_lost,defense_puntblk
14.0,CIN,WR,C.Core,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,QB,M.Trubisky,,,,,,,,,,0.0,,,,,5.0,1.0,0.0,271.0,1.0,0.0,0.0,,,,
14.0,CHI,RB,Jo.Howard,,,,,,,,,,0.0,0.0,1.0,8.0,0.0,147.0,2.0,0.0,,,,,,,,
14.0,CHI,WR,J.Bellamy,,,,,,,,,,0.0,0.0,2.0,52.0,0.0,,,,,,,,,,,
14.0,CIN,CB,W.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,RB,T.Cohen,,,,,,,,,,0.0,0.0,2.0,5.0,0.0,80.0,0.0,0.0,,,,,,,,
14.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,RB,B.Cunningham,,,,,,,,,,0.0,0.0,2.0,14.0,0.0,,,,,,,,,,,
14.0,CHI,LB,D.Trevathan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,WR,B.LaFell,,,,,,,,,,0.0,1.0,3.0,24.0,0.0,,,,,,,,,,,
14.0,CIN,OLB,V.Rey,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,WR,K.Wright,,,,,,,,,,0.0,0.0,10.0,107.0,0.0,,,,,,,,,,,
14.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,,D.Brown,,,,,,,,,,0.0,0.0,2.0,9.0,0.0,,,,,,,,,,,
14.0,CHI,ILB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,P,P.O'Donnell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,DEF,B.Braunecker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,OLB,S.Acho,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,RB,B.Hill,,,,,,,,,,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,
14.0,CIN,K,R.Bullock,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,
14.0,CIN,TE,C.Uzomah,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,,J.Timu,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,TE,D.Sims,,,,,,,,,,0.0,0.0,2.0,32.0,0.0,,,,,,,,,,,
14.0,CIN,SAF,C.Fejedelem,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DEF,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,T,C.Leno Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,OT,T.Compton,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,NT,A.Billings,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,WR,A.Shaheen,,,,,,,,,,0.0,1.0,4.0,44.0,0.0,,,,,,,,,,,
14.0,CIN,MLB,K.Minter,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,OG,C.Whitehair,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,CB,K.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,G,J.Sitton,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,DEF,R.Robertson-Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,SS,C.Prosinski,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,TE,T.Kroft,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,ILB,N.Kwiatkoski,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,FB,M.Burton,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,
14.0,CIN,WR,J.Malone,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,CB,B.Callahan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,OLB,L.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,QB,A.McCarron,,,,,,,,,,0.0,,,,,,,,47.0,0.0,0.0,0.0,,,,
14.0,CHI,DE,H.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CHI,WR,R.Coward,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CIN,DEF,T.McRae,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,WR,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,K,Z.Gonzalez,,,,,,,,,,0.0,,,,,,,,,,,,,3.0,,
14.0,CLE,DEF,B.Bello,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,QB,B.Hundley,,,,,,,,,,0.0,,,,,31.0,0.0,0.0,265.0,3.0,0.0,0.0,,,,
14.0,CLE,DEF,J.Burgess Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,WR,J.Nelson,,,,,,,,,,0.0,0.0,4.0,33.0,0.0,,,,,,,,,,,
14.0,GB,RB,J.Williams,,,,,,,,,,0.0,1.0,7.0,69.0,0.0,49.0,1.0,0.0,,,,,,,,
14.0,CLE,OLB,J.Schobert,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DEF,K.Nacua,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,WR,R.Cobb,,,,,,,,,,0.0,0.0,8.0,39.0,0.0,,,,,,,,,,,
14.0,CLE,ILB,C.Kirksey,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,,J.Whitehead,,,,,,,,,,0.0,,,,,7.0,0.0,0.0,,,,,,,,
14.0,CLE,DB,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DE,C.Nassib,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DEF,T.Coley,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,FB,A.Ripkowski,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,CB,J.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,K,M.Crosby,,,,,,,,,,0.0,,,,,,,,,,,,,3.0,,
14.0,CLE,DEF,M.Dayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,WR,J.Gordon,,,,,,,,,,0.0,1.0,3.0,69.0,0.0,,,,,,,,,,,
14.0,CLE,QB,D.Kizer,,,,,,,,,,0.0,,,,,7.0,0.0,0.0,214.0,3.0,0.0,2.0,,,,
14.0,GB,ILB,B.Martinez,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,FS,H.Clinton-Dix,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,RB,I.Crowell,,,,,,,,,,0.0,0.0,3.0,10.0,0.0,121.0,0.0,0.0,,,,,,,,
14.0,GB,ILB,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,TE,R.Telfer,,,,,,,,,,0.0,0.0,1.0,12.0,0.0,,,,,,,,,,,
14.0,GB,DE,D.Lowry,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,FS,D.Kindred,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,WR,D.Vitale,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,
14.0,CLE,LB,N.Orchard,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DE,T.Holmes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,RB,D.Johnson Jr.,,,,,,,,,,0.0,1.0,4.0,41.0,0.0,8.0,0.0,0.0,,,,,,,0.0,
14.0,GB,P,J.Vogel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,WR,R.Higgins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,CB,D.House,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,WR,C.Coleman,,,,,,,,,,0.0,1.0,5.0,62.0,0.0,,,,,,,,,,,
14.0,GB,OLB,K.Fackrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,P,B.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,RB,A.Jones,,,,,,,,,,0.0,,,,,-2.0,0.0,0.0,,,,,,,,
14.0,GB,WR,D.Adams,,,,,,,,,,0.0,2.0,10.0,84.0,0.0,,,,,,,,,,,
14.0,CLE,DEF,M.Garrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,TE,R.Rodgers,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,DEF,V.Biegel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,WR,D.Njoku,,,,,,,,,,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,
14.0,CLE,OT,S.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,SS,M.Burnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,DEF,M.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,NT,K.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,CB,D.Randall,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,DE,M.Daniels,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,,J.Keyes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DEF,M.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,TE,L.Kendricks,,,,,,,,,,0.0,0.0,2.0,11.0,0.0,,,,,,,,,,,
14.0,GB,C,C.Linsley,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,OLB,A.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,ILB,C.Matthews,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,DEF,C.Brantley,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,WR,G.Allison,,,,,,,,,,0.0,0.0,4.0,29.0,0.0,,,,,,,,,,,
14.0,CLE,DEF,L.Ogunjobi,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,GB,CB,J.Hawkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,TE,S.DeValve,,,,,,,,,,0.0,0.0,2.0,16.0,0.0,,,,,,,,,,,
14.0,CLE,DEF,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,CLE,G,J.Bitonio,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DB,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,WR,V.Bolden,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,K,K.Fairbairn,,,,,,,,,,0.0,,,,,,,,,,,,55.0,1.0,,
14.0,HOU,FS,M.Gilchrist,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,,,78.0,1.0,0.0,,,,,,,,
14.0,HOU,CB,K.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,0.0,3.0,64.0,0.0,,,,,,,,,,,
14.0,HOU,ILB,B.Cushing,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,QB,J.Garoppolo,,,,,,,,,,0.0,,,,,-3.0,0.0,0.0,334.0,1.0,0.0,1.0,,,,
14.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,0.0,6.0,106.0,0.0,,,,,,,,,,,
14.0,HOU,DEF,Z.Cunningham,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,WR,A.Robinson,,,,,,,,,,0.0,0.0,2.0,27.0,0.0,,,,,,,,,,,
14.0,HOU,,D.White,,,,,,,,,,0.0,0.0,1.0,24.0,0.0,,,,,,,,,,0.0,
14.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,WR,W.Fuller V,,,,,,,,,,0.0,0.0,3.0,26.0,0.0,,,,,,,,,,,
14.0,HOU,QB,T.Savage,,,,,,,,,,0.0,,,,,,,,63.0,0.0,0.0,0.0,,,,
14.0,HOU,RB,L.Miller,,,,,,,,,,0.0,0.0,2.0,7.0,0.0,53.0,0.0,0.0,,,,,,,,
14.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,WR,D.Hopkins,,,,,,,,,,0.0,2.0,11.0,149.0,0.0,,,,,,,,,,1.0,
14.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,OLB,J.Clowney,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,ILB,B.McKinney,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,WR,G.Kittle,,,,,,,,,,0.0,0.0,2.0,10.0,0.0,,,,,,,,,,,
14.0,SF,RB,M.Breida,,,,,,,,,,0.0,,,,,27.0,0.0,0.0,,,,,,,,
14.0,SF,TE,G.Celek,,,,,,,,,,0.0,1.0,2.0,67.0,0.0,,,,,,,,,,,
14.0,SF,WR,T.Taylor,,,,,,,,,,0.0,0.0,2.0,11.0,0.0,,,,,,,,,,,
14.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,OLB,A.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,CB,K.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,C,D.Kilgore,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DT,S.Day,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,TE,S.Anderson,,,,,,,,,,0.0,0.0,2.0,16.0,0.0,,,,,,,,,,,
14.0,HOU,P,S.Lechler,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,CB,J.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DB,D.McCoil,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DB,E.Pleasant,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,FS,A.Hal,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,WR,L.Murphy,,,,,,,,,,0.0,0.0,1.0,20.0,0.0,,,,,,,,,,,
14.0,HOU,DT,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,,R.Gould,,,,,,,,,,0.0,,,,,,,,,,,,153.0,2.0,,
14.0,HOU,NT,D.Reader,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,,B.Dunn,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,RB,A.Ellington,,,,,,,,,,0.0,0.0,1.0,16.0,0.0,6.0,0.0,0.0,,,,,,,,
14.0,HOU,,T.Yates,,,,,,,,,,0.0,,,,,31.0,0.0,0.0,175.0,2.0,0.0,0.0,,,,
14.0,SF,DB,L.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DE,C.Marsh,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,LB,B.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DEF,G.President,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,DT,T.Carradine,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DEF,C.Watkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DEF,D.Cole,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DE,A.Blackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,OG,L.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,WR,K.Bourne,,,,,,,,,,0.0,0.0,2.0,29.0,0.0,,,,,,,,,,,
14.0,HOU,RB,J.Todman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SF,G,B.Fusco,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,HOU,DEF,L.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,RB,C.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,
14.0,SEA,K,B.Walsh,,,,,,,,,,0.0,,,,,,,,,,,,28.0,3.0,,
14.0,JAX,RB,L.Fournette,,,,,,,,,,0.0,0.0,4.0,18.0,0.0,101.0,1.0,0.0,,,,,,,,
14.0,SEA,DB,B.Maxwell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,QB,B.Bortles,,,,,,,,,,0.0,,,,,-1.0,0.0,0.0,268.0,2.0,0.0,0.0,,,,
14.0,JAX,WR,D.Westbrook,,,,,,,,,,0.0,1.0,5.0,81.0,0.0,,,,,,,,,,,
14.0,JAX,P,B.Nortman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,,,,,50.0,0.0,0.0,271.0,3.0,0.0,3.0,,,,
14.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,1.0,3.0,72.0,0.0,,,,,,,,,,,
14.0,JAX,MLB,P.Posluszny,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,1.0,4.0,90.0,0.0,10.0,0.0,0.0,,,,,,,,
14.0,JAX,CB,A.Bouye,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,TE,N.Vannett,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,RB,M.Davis,,,,,,,,,,0.0,0.0,1.0,-1.0,0.0,66.0,0.0,0.0,,,,,,,,
14.0,JAX,DEF,B.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,WR,J.McKissic,,,,,,,,,,0.0,0.0,5.0,20.0,0.0,15.0,0.0,0.0,,,,,,,,
14.0,JAX,CB,A.Colvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,WR,K.Cole,,,,,,,,,,0.0,1.0,3.0,99.0,0.0,,,,,,,,,,,
14.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DEF,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,RB,C.Ivory,,,,,,,,,,0.0,,,,,48.0,0.0,0.0,,,,,,,,
14.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,WR,M.Lee,,,,,,,,,,0.0,0.0,5.0,65.0,0.0,,,,,,,,,,,
14.0,JAX,K,J.Lambo,,,,,,,,,,0.0,,,,,,,,,,,,121.0,3.0,,
14.0,JAX,SS,B.Church,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DT,M.Dareus,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,OG,G.Ifedi,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DT,M.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,OLB,M.Jack,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DEF,J.Mickens,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,WR,C.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,LB,T.Garvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DT,Q.Jefferson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,ILB,M.Wilhoite,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,,L.Pinkard,,,,,,,,,,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,
14.0,JAX,DE,C.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,T,L.Joeckel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,CB,J.Ramsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,LB,L.McCray,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,TE,J.O'Shaughnessy,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,TE,M.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DB,P.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DE,D.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DB,T.Gipson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DEF,D.Smoot,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,1.0,3.0,78.0,0.0,,,,,,,,,,,
14.0,JAX,RB,T.Yeldon,,,,,,,,,,0.0,,,,,9.0,0.0,0.0,,,,,,,,
14.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,C,B.Linder,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DT,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,WR,T.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,JAX,,T.Bohanon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,OG,M.Glowinski,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DE,Y.Ngakoue,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,,T.Patmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,TE,L.Willson,,,,,,,,,,0.0,0.0,1.0,12.0,0.0,,,,,,,,,,,
14.0,SEA,WR,E.Pocic,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,WR,C.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DE,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,LB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DEF,B.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DB,J.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,JAX,DEF,D.Payne,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,K,H.Butker,,,,,,,,,,0.0,,,,,,,,,,,,155.0,2.0,,
14.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,0.0,7.0,60.0,1.0,,,,,,,,,,,
14.0,KC,CB,S.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,,,,,,,211.0,1.0,1.0,2.0,,,,
14.0,KC,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,,M.Lynch,,,,,,,,,,0.0,0.0,1.0,3.0,0.0,61.0,1.0,0.0,,,,,,,,
14.0,KC,DT,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,QB,A.Smith,,,,,,,,,,0.0,,,,,24.0,0.0,0.0,268.0,0.0,0.0,1.0,,,,
14.0,KC,TE,T.Kelce,,,,,,,,,,0.0,0.0,7.0,74.0,0.0,,,,,,,,,,,
14.0,KC,RB,K.Hunt,,,,,,,,,,0.0,0.0,3.0,22.0,0.0,116.0,1.0,0.0,,,,,,,,
14.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,TE,D.Harris,,,,,,,,,,0.0,0.0,1.0,25.0,0.0,,,,,,,,,,,
14.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,ILB,R.Ragland,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,OLB,F.Zombo,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,KC,CB,D.Revis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,TE,C.Walford,,,,,,,,,,0.0,0.0,2.0,13.0,0.0,,,,,,,,,,,
14.0,KC,ILB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
