week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,rushing_yds,rushing_tds,rushing_twoptm,receiving_tds,receiving_rec,receiving_yds,receiving_twoptm,kicking_xpmade,passing_yds,passing_twoptm,passing_ints,passing_tds,fumbles_lost,kicking_fgm_yds,defense_puntblk,defense_safe,defense_fgblk
1.0,BAL,LB,Z.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,P,K.Huber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,WR,M.Campanaro,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,,,,
1.0,BAL,RB,T.West,,,,,,,,,,0.0,80.0,1.0,0.0,,,,,,,,,,,,,,
1.0,CIN,DT,G.Atkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DT,P.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,ILB,N.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,OLB,V.Rey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,CB,D.Kirkpatrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,MLB,K.Minter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,QB,J.Flacco,,,,,,,,,,0.0,,,,,,,,,121.0,0.0,1.0,1.0,,,,,
1.0,BAL,RB,D.Woodhead,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,3.0,33.0,0.0,,,,,,,,,,
1.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,RB,J.Allen,,,,,,,,,,0.0,71.0,0.0,0.0,,,,,,,,,,,,,,
1.0,BAL,OG,R.Jensen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,CB,W.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,WR,B.Perriman,,,,,,,,,,0.0,,,,0.0,1.0,5.0,0.0,,,,,,,,,,
1.0,BAL,WR,J.Maclin,,,,,,,,,,0.0,,,,1.0,2.0,56.0,0.0,,,,,,,,,,
1.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,RB,J.Mixon,,,,,,,,,,0.0,9.0,0.0,0.0,0.0,3.0,15.0,0.0,,,,,,,,,,
1.0,BAL,NT,B.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,CB,B.Carr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,G,C.Boling,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,WR,A.Green,,,,,,,,,,0.0,,,,0.0,5.0,74.0,0.0,,,,,,,,,,
1.0,BAL,WR,P.Onwuasor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,OT,R.Stanley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,TE,M.Williams,,,,,,,,,,0.0,,,,0.0,1.0,5.0,0.0,,,,,,,,,,
1.0,CIN,WR,A.Erickson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,P,S.Koch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,RB,G.Bernard,,,,,,,,,,0.0,40.0,0.0,0.0,0.0,1.0,39.0,0.0,,,,,,,,,,
1.0,BAL,DB,E.Weddle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,LB,K.Correa,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,CB,L.Webb,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,DE,B.Urban,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,LB,M.Judon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,CB,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,DT,M.Pierce,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,BAL,TE,B.Watson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,CB,A.Levine Sr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,OT,J.Fisher,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,DEF,T.Bowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,TE,T.Eifert,,,,,,,,,,0.0,,,,0.0,1.0,4.0,0.0,,,,,,,,,,
1.0,CIN,WR,C.Core,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,TE,N.Boyle,,,,,,,,,,0.0,,,,0.0,1.0,14.0,0.0,,,,,,,,,,
1.0,BAL,WR,M.Wallace,,,,,,,,,,0.0,,,,0.0,1.0,8.0,0.0,,,,,,,,,,
1.0,CIN,G,T.Hopkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,WR,T.Boyd,,,,,,,,,,0.0,,,,0.0,1.0,11.0,0.0,,,,,,,,,,
1.0,CIN,K,R.Bullock,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,T,J.Hurst,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,OT,C.Ogbuehi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,SAF,C.Fejedelem,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,NT,A.Billings,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,WR,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DEF,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,,V.Mayle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,BAL,DEF,P.Ricard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,K,C.Boswell,,,,,,,,,,0.0,,,,,,,,3.0,,,,,,,,,
1.0,CLE,QB,D.Kizer,,,,,,,,,,0.0,17.0,1.0,0.0,,,,,,222.0,0.0,1.0,1.0,,,,,
1.0,PIT,LB,A.Chickillo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,DE,S.Tuitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,RB,I.Crowell,,,,,,,,,,0.0,33.0,0.0,1.0,0.0,2.0,33.0,0.0,,,,,,,,,,
1.0,CLE,T,J.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,CB,W.Gay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,OLB,T.Matakevich,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,
1.0,CLE,P,B.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,ILB,V.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,WR,D.Njoku,,,,,,,,,,0.0,,,,0.0,2.0,20.0,0.0,,,,,,,,,,
1.0,PIT,DT,J.Hargrave,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,DT,T.Alualu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,RB,M.Dayes,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,2.0,9.0,0.0,,,,,,,,,,
1.0,PIT,DE,C.Heyward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,WR,E.Rogers,,,,,,,,,,0.0,,,,0.0,2.0,11.0,0.0,,,,,,,,,,
1.0,CLE,DEF,B.Bello,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,DEF,J.Smith-Schuster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,DEF,T.Coley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,QB,B.Roethlisberger,,,,,,,,,,0.0,-8.0,0.0,0.0,,,,,,263.0,0.0,1.0,2.0,,,,,
1.0,CLE,DB,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,WR,A.Brown,,,,,,,,,,0.0,,,,0.0,11.0,182.0,0.0,,,,,,0.0,,,,
1.0,PIT,TE,V.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,WR,M.Bryant,,,,,,,,,,0.0,,,,0.0,2.0,14.0,0.0,,,,,,,,,,
1.0,CLE,FS,D.Kindred,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,P,J.Berry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,RB,D.Johnson,,,,,,,,,,0.0,,,,0.0,2.0,20.0,0.0,,,,,,,,,,
1.0,PIT,CB,S.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,ILB,R.Shazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,CB,J.Haden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,WR,R.Louis,,,,,,,,,,0.0,,,,0.0,2.0,32.0,0.0,,,,,,,,,,
1.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,K,Z.Gonzalez,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,24.0,,,
1.0,CLE,OLB,J.Schobert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,RB,L.Bell,,,,,,,,,,0.0,32.0,0.0,0.0,0.0,3.0,15.0,0.0,,,,,,,,,,
1.0,PIT,TE,J.James,,,,,,,,,,0.0,,,,2.0,6.0,41.0,0.0,,,,,,,,,,
1.0,CLE,DEF,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,CLE,DEF,J.Burgess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,DEF,T.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,TE,S.DeValve,,,,,,,,,,0.0,,,,0.0,4.0,42.0,0.0,,,,,,,,,,
1.0,CLE,DEF,L.Ogunjobi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,RB,J.Conner,,,,,,,,,,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,
1.0,CLE,DT,J.Meder,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,OLB,J.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,CB,B.Boddy-Calhoun,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,WR,C.Coleman,,,,,,,,,,0.0,,,,1.0,5.0,53.0,0.0,,,,,,,,,,
1.0,CLE,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,WR,K.Britt,,,,,,,,,,0.0,,,,0.0,1.0,13.0,0.0,,,,,,,,,,
1.0,CLE,ILB,C.Kirksey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,WR,D.Heyward-Bey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,LS,K.Canaday,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,LB,L.Fort,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,DE,C.Nassib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,LB,E.Ogbah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,DL,D.Shelton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,G,J.Bitonio,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,CB,J.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,FS,J.Wilcox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CLE,ILB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PIT,C,M.Pouncey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,,K.Redfern,,,,,,,,,,0.0,10.0,0.0,0.0,,,,,,,,,,0.0,,,,
1.0,DET,SS,M.Killebrew,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,,K.Williams,,,,,,,,,,0.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,
1.0,ARI,WR,L.Fitzgerald,,,,,,,,,,0.0,,,,0.0,6.0,74.0,0.0,,,,,,,,,,
1.0,ARI,QB,C.Palmer,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,269.0,0.0,3.0,1.0,,,,,
1.0,DET,CB,Q.Diggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DE,E.Ansah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,RB,Da.Johnson,,,,,,,,,,0.0,23.0,0.0,0.0,0.0,6.0,68.0,0.0,,,,,,1.0,,,,
1.0,DET,DEF,J.Agnew,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,WR,Ja.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,DET,FS,G.Quin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DT,A.Zettel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,CB,N.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DB,T.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,OT,D.Humphries,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,RB,A.Abdullah,,,,,,,,,,0.0,30.0,0.0,0.0,0.0,3.0,11.0,0.0,,,,,,,,,,
1.0,ARI,DEF,H.Reddick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,WR,G.Tate,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,10.0,107.0,0.0,,,,,,,,,,
1.0,ARI,CB,J.Bethel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,QB,M.Stafford,,,,,,,,,,0.0,14.0,0.0,0.0,,,,,,292.0,0.0,1.0,4.0,,,,,
1.0,ARI,DEF,B.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,CB,B.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,K,P.Dawson,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,24.0,,,
1.0,DET,RB,D.Washington,,,,,,,,,,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,
1.0,ARI,LB,K.Dansby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,SS,A.Bethea,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,WR,K.Golladay,,,,,,,,,,0.0,,,,2.0,4.0,69.0,0.0,,,,,,,,,,
1.0,DET,DEF,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,DET,DT,A.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DE,C.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,OLB,T.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,P,A.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,DB,T.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,LB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,RB,T.Riddick,,,,,,,,,,0.0,-1.0,0.0,0.0,1.0,6.0,27.0,0.0,,,,,,,,,,
1.0,ARI,,I.Momah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DEF,J.Ledbetter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,TE,J.Gresham,,,,,,,,,,0.0,,,,0.0,3.0,15.0,0.0,,,,,,,,,,
1.0,ARI,DEF,E.Penny,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,FS,T.Mathieu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,OLB,J.Bynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,DE,F.Rucker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,K,M.Prater,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,58.0,,,
1.0,ARI,WR,J.Brown,,,,,,,,,,0.0,10.0,0.0,0.0,0.0,4.0,32.0,0.0,,,,,,,,,,
1.0,DET,DT,H.Ngata,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,G,M.Iupati,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,G,T.Lang,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,NT,J.Mauro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,,T.Jones,,,,,,,,,,0.0,,,,0.0,2.0,32.0,0.0,,,,,,,,,,
1.0,DET,TE,E.Ebron,,,,,,,,,,0.0,,,,0.0,2.0,9.0,0.0,,,,,,,,,,
1.0,DET,WR,M.Jones,,,,,,,,,,0.0,,,,1.0,2.0,37.0,0.0,,,,,,,,,,
1.0,DET,WR,J.Rudock,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DEF,C. Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,DT,C.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,CB,P.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,DT,X.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,CB,D.Hayden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DT,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,WR,J.Nelson,,,,,,,,,,0.0,,,,1.0,5.0,43.0,0.0,,,,,,,,,,
1.0,DET,CB,D.Slay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,TE,T.Niklas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,DEF,J.Ford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,OLB,M.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,DET,DEF,J.Valoaga,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,T,J.Veldheer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,ARI,RB,A.Ellington,,,,,,,,,,0.0,,,,0.0,2.0,35.0,0.0,,,,,,,,,,
1.0,DET,MLB,P.Worrilow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,K,K.Fairbairn,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,
1.0,JAX,TE,M.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,RB,L.Fournette,,,,,,,,,,0.0,100.0,1.0,0.0,0.0,3.0,24.0,0.0,,,,,,,,,,
1.0,HOU,FS,A.Hal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,CB,K.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,WR,A.Robinson,,,,,,,,,,0.0,,,,0.0,1.0,17.0,0.0,,,,,,,,,,
1.0,HOU,DE,J.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,QB,B.Bortles,,,,,,,,,,0.0,13.0,0.0,0.0,,,,,,125.0,0.0,0.0,1.0,,,,,
1.0,JAX,WR,A.Hurns,,,,,,,,,,0.0,,,,0.0,3.0,42.0,0.0,,,,,,,,,,
1.0,HOU,OLB,W.Mercilus,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,DEF,Z.Cunningham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,K,J.Myers,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,105.0,,,
1.0,HOU,RB,L.Miller,,,,,,,,,,0.0,65.0,0.0,0.0,0.0,2.0,31.0,0.0,,,,,,,,,,
1.0,JAX,MLB,P.Posluszny,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DE,C.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DT,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,HOU,QB,T.Savage,,,,,,,,,,0.0,,,,,,,,,62.0,0.0,0.0,0.0,2.0,,,,
1.0,JAX,CB,A.Bouye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,WR,D.Hopkins,,,,,,,,,,0.0,,,,1.0,7.0,55.0,0.0,,,,,,,,,,
1.0,JAX,WR,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,P,S.Lechler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,ILB,B.McKinney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,RB,C.Ivory,,,,,,,,,,0.0,42.0,0.0,0.0,0.0,1.0,11.0,0.0,,,,,,,,,,
1.0,JAX,P,B.Nortman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,RB,T.Ervin,,,,,,,,,,0.0,8.0,0.0,0.0,0.0,4.0,18.0,0.0,,,,,,,,,,
1.0,JAX,SS,B.Church,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,OLB,M.Jack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DE,Y.Ngakoue,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,JAX,OLB,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,TE,S.Anderson,,,,,,,,,,0.0,,,,0.0,2.0,14.0,0.0,,,,,,,,,,
1.0,JAX,CB,J.Ramsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,CB,K.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,FS,M.Gilchrist,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,ILB,B.Cushing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,TE,J.O'Shaughnessy,,,,,,,,,,0.0,,,,0.0,1.0,18.0,0.0,,,,,,,,,,
1.0,JAX,OG,A.Cann,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,CB,J.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,WR,K.Cole,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DB,T.Gipson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DE,D.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,HOU,WR,B.Ellington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,LB,B.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,OLB,J.Clowney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,NT,D.Reader,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DEF,E.Ankou,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,RB,D.Foreman,,,,,,,,,,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,
1.0,HOU,TE,R.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,,B.Dunn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,TE,C.Fiedorowicz,,,,,,,,,,0.0,,,,0.0,4.0,46.0,0.0,,,,,,,,,,
1.0,HOU,G,X.Su'a-Filo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,WR,A.Benn,,,,,,,,,,0.0,,,,0.0,1.0,12.0,0.0,,,,,,,,,,
1.0,HOU,DT,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,DB,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,,T.Bohanon,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,
1.0,JAX,DT,M.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,QB,D.Watson,,,,,,,,,,0.0,16.0,0.0,0.0,,,,,,102.0,0.0,1.0,1.0,1.0,,,,
1.0,JAX,DEF,D.Smoot,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,DB,E.Pleasant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,CB,A.Colvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,DT,C.Covington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,WR,D.Cole,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DT,S.Day,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,WR,B.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,T,B.Giacomini,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,HOU,LB,B.Scarlett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,DEF,D.Payne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,JAX,LB,L.McCray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,K,R.Succop,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,101.0,,,
1.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,,1.0,5.0,62.0,0.0,,,,,,,,,,
1.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,QB,D.Carr,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,262.0,0.0,0.0,2.0,,,,,
1.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
