week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_xpmade,kicking_fgm_yds,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,fumbles_lost,passing_yds,rushing_yds,passing_tds,passing_twoptm,rushing_tds,passing_ints,rushing_twoptm,defense_xpblk,defense_fgblk,fumbles_rec_tds
12.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,P,M.Bosher,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,QB,R.Fitzpatrick,,,,,,,,,,0.0,,,,,,,,283.0,20.0,0.0,0.0,0.0,0.0,0.0,,,
12.0,TB,WR,D.Jackson,,,,,,,,,,0.0,,,60.0,8.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,CB,D.Trufant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,OLB,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,FS,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,RB,D.Martin,,,,,,,,,,0.0,,,,,,,,,33.0,,,0.0,,0.0,,,
12.0,ATL,DT,G.Jarrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,DEF,D.Kazee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,DE,D.Shelby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,DE,B.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,6.0,1.0,0.0,0.0,,,31.0,,,0.0,,0.0,,,
12.0,ATL,DB,B.Poole,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,78.0,6.0,0.0,0.0,,,,,,,,,,,
12.0,TB,K,P.Murray,,,,,,,,,,0.0,2.0,63.0,,,,,,,,,,,,,,,
12.0,TB,SS,K.Tandy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,WR,A.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,RB,T.Coleman,,,,,,,,,,0.0,,,,,,,,,97.0,,,2.0,,0.0,,,
12.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,ATL,WR,T.Gabriel,,,,,,,,,,0.0,,,16.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,QB,M.Ryan,,,,,,,,,,0.0,,,,,,,,317.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
12.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,TE,A.Hooper,,,,,,,,,,0.0,,,38.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,RB,T.Ward,,,,,,,,,,0.0,,,-3.0,1.0,0.0,0.0,1.0,,35.0,,,0.0,,0.0,,,
12.0,ATL,WR,Ju.Jones,,,,,,,,,,0.0,,,253.0,12.0,2.0,0.0,,,15.0,,,0.0,,0.0,,,
12.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,K,M.Bryant,,,,,,,,,,0.0,4.0,85.0,,,,,,,,,,,,,,,
12.0,ATL,DEF,D.Riley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,CB,R.Alford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,SS,K.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,OT,K.Pamphile,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,,D.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,38.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,WR,M.Sanu,,,,,,,,,,0.0,,,64.0,8.0,0.0,0.0,,51.0,,1.0,0.0,,0.0,,,,
12.0,TB,RB,C.Sims III,,,,,,,,,,0.0,,,26.0,3.0,0.0,0.0,,,3.0,,,0.0,,0.0,,,
12.0,TB,,C.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,LB,L.Reynolds,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,NT,D.Poe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,DT,A.Rubin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,OLB,D.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,DEF,T.McKinley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,ATL,CB,C.Goodwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,RB,P.Barber,,,,,,,,,,0.0,,,,,,,,,7.0,,,2.0,,0.0,,,
12.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,17.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,DE,A.Clayborn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,OLB,D.Bond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DT,C.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,DE,W.Clarke,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,WR,O.Howard,,,,,,,,,,0.0,,,52.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,T,R.Schraeder,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,6.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,ATL,SS,K.Ishmael,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,K,R.Bullock,,,,,,,,,,0.0,3.0,101.0,,,,,,,,,,,,,,,
12.0,CLE,WR,C.Coleman,,,,,,,,,,0.0,,,64.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,CLE,QB,D.Kizer,,,,,,,,,,0.0,,,,,,,0.0,268.0,39.0,0.0,0.0,1.0,0.0,0.0,,,
12.0,CIN,CB,D.Kirkpatrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DT,G.Atkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,SAF,C.Fejedelem,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,RB,I.Crowell,,,,,,,,,,0.0,,,10.0,1.0,0.0,0.0,,,95.0,,,0.0,,0.0,,,
12.0,CIN,MLB,K.Minter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,OLB,V.Burfict,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,WR,D.Njoku,,,,,,,,,,0.0,,,47.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,RB,D.Johnson Jr.,,,,,,,,,,0.0,,,32.0,4.0,0.0,0.0,0.0,,35.0,,,0.0,,0.0,,,
12.0,CIN,CB,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,ILB,N.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,K,Z.Gonzalez,,,,,,,,,,0.0,1.0,87.0,,,,,,,,,,,,,,,
12.0,CLE,DEF,T.Coley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,RB,J.Mixon,,,,,,,,,,0.0,,,51.0,3.0,0.0,0.0,,,114.0,,,1.0,,0.0,,,
12.0,CLE,OLB,J.Schobert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,WR,B.LaFell,,,,,,,,,,0.0,,,33.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,CIN,QB,A.Dalton,,,,,,,,,,0.0,,,,,,,,214.0,26.0,2.0,0.0,0.0,0.0,0.0,,,
12.0,CLE,CB,B.Boddy-Calhoun,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DE,C.Nassib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,ILB,C.Kirksey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,CB,J.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,WR,T.Boyd,,,,,,,,,,0.0,,,17.0,2.0,1.0,0.0,,,,,,,,,,,
12.0,CLE,DEF,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,FS,D.Kindred,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,RB,G.Bernard,,,,,,,,,,0.0,,,15.0,1.0,0.0,0.0,,,12.0,,,0.0,,0.0,,,
12.0,CLE,DB,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,WR,C.Core,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DEF,M.Dayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,OT,S.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,WR,B.Treggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DEF,C.Brantley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DEF,J.Burgess Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,WR,A.Green,,,,,,,,,,0.0,,,66.0,5.0,0.0,0.0,,,,,,,,,,,
12.0,CIN,OT,A.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DEF,M.Garrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,WR,J.Malone,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,QB,C.Kessler,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,
12.0,CLE,WR,D.Vitale,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DEF,C.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DEF,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,P,B.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DE,T.Holmes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,LB,N.Orchard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,TE,T.Kroft,,,,,,,,,,0.0,,,14.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,CLE,WR,K.Britt,,,,,,,,,,0.0,,,52.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,CLE,TE,S.DeValve,,,,,,,,,,0.0,,,33.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,WR,R.Higgins,,,,,,,,,,0.0,,,30.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,CIN,WR,A.Erickson,,,,,,,,,,0.0,,,18.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,CLE,,J.Currie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,DL,D.Shelton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,TE,C.Uzomah,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,P,K.Huber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DT,P.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CLE,WR,R.Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CIN,DEF,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,K,R.Succop,,,,,,,,,,0.0,2.0,74.0,,,,,,,,,,,,,,,
12.0,IND,QB,J.Brissett,,,,,,,,,,0.0,,,,,,,1.0,196.0,16.0,0.0,0.0,0.0,0.0,0.0,,,
12.0,IND,WR,T.Hilton,,,,,,,,,,0.0,,,15.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,IND,RB,F.Gore,,,,,,,,,,0.0,,,17.0,2.0,0.0,0.0,,,62.0,,,1.0,,0.0,,,
12.0,TEN,DE,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DEF,K.Moore II,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,P,R.Sanchez,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,LB,J.Bostic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,RB,D.Murray,,,,,,,,,,0.0,,,33.0,3.0,0.0,0.0,,,9.0,,,1.0,,0.0,,,
12.0,IND,ILB,A.Morrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,,,,,,,,184.0,4.0,1.0,0.0,0.0,2.0,0.0,,,
12.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,23.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,IND,DEF,N.Hairston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,NT,A.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,10.0,1.0,0.0,0.0,,,79.0,,,0.0,,0.0,,,
12.0,IND,DT,J.Hankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,,R.Melvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,63.0,4.0,1.0,0.0,,,,,,,,,,,
12.0,IND,DE,B.Mingo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DE,J.Sheard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,T,A.Castonzo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,OLB,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DB,P.Desir,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DEF,G.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,WR,T.Taylor,,,,,,,,,,0.0,,,8.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,IND,,J.George,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,RB,M.Mack,,,,,,,,,,0.0,,,20.0,2.0,0.0,0.0,,,11.0,,,0.0,,0.0,,,
12.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,TE,J.Doyle,,,,,,,,,,0.0,,,94.0,7.0,0.0,0.0,,,,,,,,,,,
12.0,TEN,SS,D.Searcy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,LB,K.Dodd,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,K,A.Vinatieri,,,,,,,,,,0.0,1.0,96.0,,,,,,,,,,,,,,,
12.0,TEN,WR,C.Davis,,,,,,,,,,0.0,,,39.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,TEN,WR,H.Douglas,,,,,,,,,,0.0,,,8.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,WR,C.Rogers,,,,,,,,,,0.0,,,34.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,CB,L.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,WR,D.Moncrief,,,,,,,,,,0.0,,,16.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,CB,D.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,DE,K.Klug,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,FS,T.Green,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DE,M.Hunt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DEF,C.Milton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,DB,M.Farley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,OLB,J.Simon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,IND,SS,C.Geathers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,K,H.Butker,,,,,,,,,,0.0,1.0,45.0,,,,,,,,,,,,,,,
12.0,BUF,WR,D.Thompson,,,,,,,,,,0.0,,,6.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,QB,T.Taylor,,,,,,,,,,0.0,,,,,,,,183.0,27.0,1.0,0.0,0.0,0.0,0.0,,,
12.0,KC,CB,M.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,RB,L.McCoy,,,,,,,,,,0.0,,,30.0,4.0,0.0,0.0,,,49.0,,,0.0,,0.0,,,
12.0,KC,DT,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,ILB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,OLB,J.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,WR,Z.Jones,,,,,,,,,,0.0,,,33.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,BUF,P,C.Schmidt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,RB,K.Hunt,,,,,,,,,,0.0,,,9.0,1.0,0.0,0.0,,,17.0,,,0.0,,0.0,,,
12.0,BUF,DE,J.Hughes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,WR,A.Wilson,,,,,,,,,,0.0,,,36.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,KC,QB,A.Smith,,,,,,,,,,0.0,,,,,,,,199.0,35.0,1.0,0.0,0.0,1.0,0.0,,,
12.0,BUF,DEF,E.Yarbrough,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,WR,B.Tate,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,KC,P,D.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,FB,A.Sherman,,,,,,,,,,0.0,,,4.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,,L.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,ILB,R.Ragland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,DB,D.Sorensen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,RB,T.Cadet,,,,,,,,,,0.0,,,21.0,3.0,0.0,0.0,,,28.0,,,0.0,,0.0,,,
12.0,KC,WR,T.Hill,,,,,,,,,,0.0,,,41.0,7.0,0.0,0.0,,,13.0,,,0.0,,0.0,,,
12.0,BUF,LB,R.Humber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,DT,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,WR,D.Robinson,,,,,,,,,,0.0,,,24.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,TE,C.Clay,,,,,,,,,,0.0,,,60.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,WR,J.Matthews,,,,,,,,,,0.0,,,15.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,KC,,T.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,,A.Hunt,,,,,,,,,,0.0,,,6.0,1.0,0.0,0.0,,,-10.0,,,0.0,,0.0,,,
12.0,BUF,MLB,P.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,DE,S.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,CB,S.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,OLB,K.Pierre-Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,NT,B.Logan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,K,S.Hauschka,,,,,,,,,,0.0,1.0,139.0,,,,,,,,,,,,,,,
12.0,KC,RB,C.West,,,,,,,,,,0.0,,,7.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,KC,TE,R.Travis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,DEF,T.Elston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,DEF,M.Milano,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,DEF,J.Chesson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,TE,T.Kelce,,,,,,,,,,0.0,,,39.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,LB,L.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,DT,R.Nunez-Roches,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,OLB,F.Zombo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,FS,J.Poyer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,TE,D.Harris,,,,,,,,,,0.0,,,33.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,DT,C.Thornton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,SS,M.Hyde,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,SS,R.Parker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,CB,E.Murray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,TE,N.O'Leary,,,,,,,,,,0.0,,,18.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,BUF,QB,J.Webb,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,SS,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,CB,E.Gaines,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,,R.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,C,M.Morse,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,,D.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,CB,K.Acker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,WR,D.Dawkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,BUF,DEF,T.White,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,KC,DE,A.Bailey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,,C.Parkey,,,,,,,,,,0.0,2.0,28.0,,,,,,,,,,,,,,,
12.0,NE,TE,R.Gronkowski,,,,,,,,,,0.0,,,82.0,5.0,2.0,0.0,,,,,,,,,,,
12.0,NE,QB,T.Brady,,,,,,,,,,0.0,,,,,,,1.0,227.0,-4.0,4.0,0.0,0.0,1.0,0.0,,,
12.0,NE,RB,J.White,,,,,,,,,,0.0,,,2.0,1.0,0.0,0.0,,,13.0,,,0.0,,0.0,,,
12.0,MIA,CB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,CB,A.Verner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DB,N.Ebner,,,,,,,,,,0.0,,,,,,,0.0,,14.0,,,0.0,,0.0,,,
12.0,NE,RB,D.Lewis,,,,,,,,,,0.0,,,1.0,1.0,0.0,0.0,,,112.0,,,0.0,,0.0,,,
12.0,MIA,SS,R.Jones,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,NE,WR,P.Dorsett,,,,,,,,,,0.0,,,39.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,MIA,DEF,D.Godchaux,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,FS,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,RB,R.Burkhead,,,,,,,,,,0.0,,,3.0,2.0,1.0,0.0,,,50.0,,,1.0,,0.0,,,
12.0,NE,K,S.Gostkowski,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,
